#sID	sQuestName	iQType	sQTip	iOpenTime	iCloseTime	sOConditions	sFinshQType	iGetManager	iQuestIngManager	iFinshQuestManager	iGiftID1	iRepeat
F22204	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-如意扇)	0	0	(7,230001,1)	(1,0,0)	0	0	0	100021	0
F22205	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-花鳥扇)-與上次送一樣	0	0	(7,230002,1)	(1,0,0)	0	0	0	100255	0
F22206	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-花鳥扇)	0	0	(7,230002,1)	(1,0,0)	0	0	0	100021	0
F22207	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-梨樹扇)-與上次送一樣	0	0	(7,230003,1)	(1,0,0)	0	0	0	100255	0
F22208	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-梨樹扇)	0	0	(7,230003,1)	(1,0,0)	0	0	0	100021	0
F22209	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-荷花扇)-與上次送一樣	0	0	(7,230004,1)	(1,0,0)	0	0	0	100255	0
F22210	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-荷花扇)	0	0	(7,230004,1)	(1,0,0)	0	0	0	100021	0
F22211	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-雀梅扇)-與上次送一樣	0	0	(7,230005,1)	(1,0,0)	0	0	0	100255	0
F22212	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-雀梅扇)	0	0	(7,230005,1)	(1,0,0)	0	0	0	100021	0
F22213	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-三友扇)-與上次送一樣	0	0	(7,230006,1)	(1,0,0)	0	0	0	100255	0
F22214	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-三友扇)	0	0	(7,230006,1)	(1,0,0)	0	0	0	100021	0
F22215	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-萬里無雲扇)-與上次送一樣	0	0	(7,230007,1)	(1,0,0)	0	0	0	100255	0
F22216	俠客事件(成都)-贈禮唐中慧篇	1	唐中慧篇(贈禮-萬里無雲扇)	0	0	(7,230007,1)	(1,0,0)	0	0	0	100021	0
F22250	俠客事件(成都)-與唐中慧巧遇	1	與唐中慧交談-親密度80或以上	0	0	0	(1,0,0)	0	0	0	0	0
F22251	俠客事件(成都)-日常對話	1	與唐中慧贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F22301	俠客事件(成都)-贈禮夏侯非篇	1	夏侯非篇(贈禮-牛眼杯)	0	0	(7,200304,1)	(1,0,0)	0	0	0	100022	0
F22302	俠客事件(成都)-贈禮夏侯非篇	1	夏侯非篇(贈禮-粟子杯)	0	0	(7,200309,1)	(1,0,0)	0	0	0	100022	0
F22303	俠客事件(成都)-贈禮夏侯非篇	1	夏侯非篇(贈禮-荷葉杯)	0	0	(7,200314,1)	(1,0,0)	0	0	0	100022	0
F22304	俠客事件(成都)-贈禮夏侯非篇	1	夏侯非篇(贈禮-吊种杯)	0	0	(7,200318,1)	(1,0,0)	0	0	0	100022	0
F22350	俠客事件(成都)-與夏侯非巧遇	1	與夏侯非交談-檢查親密度是否50	0	0	0	(1,0,0)	0	0	0	0	0
F22351	俠客事件(成都)-日常對話	1	與夏侯非贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F22401	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-蘭亭序)	0	0	(7,200002,1)	(1,0,0)	0	0	0	100023	0
F22402	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-快雪時晴帖)	0	0	(7,200003,1)	(1,0,0)	0	0	0	100023	0
F22403	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-遠宦帖)	0	0	(7,200004,1)	(1,0,0)	0	0	0	100023	0
F22404	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-伯遠帖)	0	0	(7,200005,1)	(1,0,0)	0	0	0	100023	0
F22405	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-祭姪文稿)	0	0	(7,200006,1)	(1,0,0)	0	0	0	100023	0
F22406	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-自敘帖)	0	0	(7,200007,1)	(1,0,0)	0	0	0	100023	0
F22407	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-寒食帖)	0	0	(7,200008,1)	(1,0,0)	0	0	0	100023	0
F22408	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-松風閣詩)	0	0	(7,200009,1)	(1,0,0)	0	0	0	100023	0
F22409	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-蜀素帖)	0	0	(7,200010,1)	(1,0,0)	0	0	0	100023	0
F22410	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-九成宮醴泉銘)	0	0	(7,200011,1)	(1,0,0)	0	0	0	100023	0
F22411	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-蘭亭序摹本)	0	0	(7,200012,1)	(1,0,0)	0	0	0	100023	0
F22412	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-肚痛帖)	0	0	(7,200013,1)	(1,0,0)	0	0	0	100023	0
F22413	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-倪寬傳贊)	0	0	(7,200014,1)	(1,0,0)	0	0	0	100023	0
F22414	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-洛神賦)	0	0	(7,200015,1)	(1,0,0)	0	0	0	100023	0
F22415	俠客事件(成都)-贈禮商仲仁篇	1	商仲仁篇(贈禮-春宮圖冊)-還沒做	0	0	(7,220201,1)	(1,0,0)	0	0	0	100023	0
F22450	俠客事件(成都)-與商仲仁巧遇	1	與商仲仁交談	0	0	0	(1,0,0)	0	0	0	0	0
F22451	俠客事件(成都)-日常對話	1	與商仲仁贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F22501	俠客事件(成都)-贈禮楊雲篇	1	楊雲篇(贈禮-古瓷杯)	0	0	(7,200305,1)	(1,0,0)	0	0	0	100024	0
F22502	俠客事件(成都)-贈禮楊雲篇	1	楊雲篇(贈禮-琉璃杯)	0	0	(7,200322,1)	(1,0,0)	0	0	0	100024	0
F22503	俠客事件(成都)-贈禮楊雲篇	1	楊雲篇(贈禮-羊脂白玉碗)	0	0	(7,200326,1)	(1,0,0)	0	0	0	100024	0
F22504	俠客事件(成都)-贈禮楊雲篇	1	楊雲篇(贈禮-犀角杯)	0	0	(7,200332,1)	(1,0,0)	0	0	0	100024	0
F22505	俠客事件(成都)-贈禮楊雲篇	1	楊雲篇(贈禮-夜光杯)	0	0	(7,200334,1)	(1,0,0)	0	0	0	100024	0
F22506	俠客事件(成都)-贈禮楊雲篇	1	楊雲篇(贈禮-青銅爵)	0	0	(7,200338,1)	(1,0,0)	0	0	0	100024	0
F22507	俠客事件(成都)-贈禮楊雲篇	1	楊雲篇(贈禮-古藤杯)	0	0	(7,200342,1)	(1,0,0)	0	0	0	100024	0
F22508	俠客事件(成都)-贈禮楊雲篇	1	楊雲篇(贈禮-翡翠杯)	0	0	(7,200346,1)	(1,0,0)	0	0	0	100024	0
F22550	俠客事件(成都)-與楊雲巧遇	1	與楊雲交談	0	0	0	(1,0,0)	0	0	0	0	0
F22551	俠客事件(成都)-日常對話	1	與楊雲贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F22601	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-百草美酒)-酒藝80以上	0	0	(7,100366,1)	(1,0,0)	0	0	0	100025	0
F22602	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-百草美酒)-酒藝未達80	0	0	(7,100366,1)	(1,0,0)	0	0	0	100025	0
F22603	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-六十年三鍋頭汾酒)-酒藝80以上	0	0	(7,100367,1)	(1,0,0)	0	0	0	100025	0
F22604	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-六十年三鍋頭汾酒)-酒藝未達80	0	0	(7,100367,1)	(1,0,0)	0	0	0	100025	0
F22605	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-關外白酒)-酒藝80以上	0	0	(7,100368,1)	(1,0,0)	0	0	0	100025	0
F22606	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-關外白酒)-酒藝未達80	0	0	(7,100368,1)	(1,0,0)	0	0	0	100025	0
F22607	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-葡萄美酒)-酒藝80以上	0	0	(7,100369,1)	(1,0,0)	0	0	0	100025	0
F22608	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-葡萄美酒)-酒藝未達80	0	0	(7,100369,1)	(1,0,0)	0	0	0	100025	0
F22609	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-梨花酒)-酒藝80以上	0	0	(7,100370,1)	(1,0,0)	0	0	0	100025	0
F22610	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-梨花酒)-酒藝未達80	0	0	(7,100370,1)	(1,0,0)	0	0	0	100025	0
F22611	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-二十年竹葉青)-酒藝80以上	0	0	(7,100371,1)	(1,0,0)	0	0	0	100025	0
F22612	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-二十年竹葉青)-酒藝未達80	0	0	(7,100371,1)	(1,0,0)	0	0	0	100025	0
F22613	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-酒煎黃河鯉魚)	0	0	(7,100401,1)	(1,0,0)	0	0	0	100025	0
F22614	俠客事件(成都)-贈禮傅劍寒篇	1	傅劍寒篇(贈禮-春宮圖冊)-還沒做	0	0	(7,220201,1)	(1,0,0)	0	0	0	100025	0
F22650	俠客事件(成都)-與傅劍寒巧遇	1	與傅劍寒交談	0	0	0	(1,0,0)	0	0	0	0	0
F22656	俠客事件(成都)-日常對話	1	與傅劍寒贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F22701	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-臨流獨坐圖)	0	0	(7,220101,1)	(1,0,0)	0	0	0	100026	0
F22702	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-早春圖)	0	0	(7,220102,1)	(1,0,0)	0	0	0	100026	0
F22703	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-雙喜圖)	0	0	(7,220103,1)	(1,0,0)	0	0	0	100026	0
F22704	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-墨竹)	0	0	(7,220104,1)	(1,0,0)	0	0	0	100026	0
F22705	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-雪灘雙露)	0	0	(7,220105,1)	(1,0,0)	0	0	0	100026	0
F22706	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-四梅圖捲)	0	0	(7,220106,1)	(1,0,0)	0	0	0	100026	0
F22707	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-懷素的畫)	0	0	(7,220107,1)	(1,0,0)	0	0	0	100026	0
F22708	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-廬山高)	0	0	(7,220108,1)	(1,0,0)	0	0	0	100026	0
F22709	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-潑墨仙人)	0	0	(7,220109,1)	(1,0,0)	0	0	0	100026	0
F22710	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-鵲華秋色)	0	0	(7,220110,1)	(1,0,0)	0	0	0	100026	0
F22711	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-谿山行旅圖)	0	0	(7,220111,1)	(1,0,0)	0	0	0	100026	0
F22712	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-鳳凰琴)	0	0	(7,600201,1)	(1,0,0)	0	0	0	100026	0
F22713	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-綠漪琴)	0	0	(7,600202,1)	(1,0,0)	0	0	0	100026	0
F22714	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-七弦古琴)	0	0	(7,600203,1)	(1,0,0)	0	0	0	100026	0
F22715	俠客事件(成都)-贈禮任劍南篇	1	任劍南篇(贈禮-焦尾琴)	0	0	(7,600204,1)	(1,0,0)	0	0	0	100026	0
F22750	俠客事件(成都)-與任劍南巧遇	1	與任劍南交談	0	0	0	(1,0,0)	0	0	0	0	0
F22751	俠客事件(成都)-日常對話	1	與任劍南贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F22801	俠客事件(成都)-贈禮鞏光傑篇	1	鞏光傑篇(贈禮-春宮圖冊)-還沒做	0	0	(7,220201,1)	(1,0,0)	0	0	0	100027	0
F22802	俠客事件(成都)-贈禮鞏光傑篇	1	鞏光傑篇(贈禮-玉虎)	0	0	(7,200301,1)	(1,0,0)	0	0	0	100027	0
F22803	俠客事件(成都)-贈禮鞏光傑篇	1	鞏光傑篇(贈禮-韘形玉珮)	0	0	(7,200306,1)	(1,0,0)	0	0	0	100027	0
F22804	俠客事件(成都)-贈禮鞏光傑篇	1	鞏光傑篇(贈禮-玉辟邪)	0	0	(7,200311,1)	(1,0,0)	0	0	0	100027	0
F22805	俠客事件(成都)-贈禮鞏光傑篇	1	鞏光傑篇(贈禮-玉鳥紋珮)	0	0	(7,200316,1)	(1,0,0)	0	0	0	100027	0
F22806	俠客事件(成都)-贈禮鞏光傑篇	1	鞏光傑篇(贈禮-禪地玉冊)	0	0	(7,200319,1)	(1,0,0)	0	0	0	100027	0
F22807	俠客事件(成都)-贈禮鞏光傑篇	1	鞏光傑篇(贈禮-羊脂白玉碗)	0	0	(7,200326,1)	(1,0,0)	0	0	0	100027	0
F22808	俠客事件(成都)-贈禮鞏光傑篇	1	鞏光傑篇(贈禮-玉魚龍)	0	0	(7,200327,1)	(1,0,0)	0	0	0	100027	0
F22850	俠客事件(成都)-與鞏光傑巧遇	1	與鞏光傑交談	0	0	0	(1,0,0)	0	0	0	0	0
F22851	俠客事件(成都)-日常對話	1	與鞏光傑贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F22901	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-道口燒雞)-與上次送一樣-廚藝80或以上	0	0	(7,100402,1)	(1,0,0)	0	0	0	100256	0
F22902	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-道口燒雞)-與上次送一樣-廚藝未達80	0	0	(7,100402,1)	(1,0,0)	0	0	0	100256	0
F22903	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-道口燒雞)-廚藝80或以上	0	0	(7,100402,1)	(1,0,0)	0	0	0	100028	0
F22904	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-道口燒雞)-廚藝未達80	0	0	(7,100402,1)	(1,0,0)	0	0	0	100028	0
F22905	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-西湖醋魚)-與上次送一樣-廚藝80或以上	0	0	(7,100403,1)	(1,0,0)	0	0	0	100256	0
F22906	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-西湖醋魚)-與上次送一樣-廚藝未達80	0	0	(7,100403,1)	(1,0,0)	0	0	0	100256	0
F22907	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-西湖醋魚)廚藝80或以上	0	0	(7,100403,1)	(1,0,0)	0	0	0	100028	0
F22908	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-西湖醋魚)廚藝未達80	0	0	(7,100403,1)	(1,0,0)	0	0	0	100028	0
F22909	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-龍井蝦仁)-與上次送一樣-廚藝80或以上	0	0	(7,100404,1)	(1,0,0)	0	0	0	100256	0
F22910	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-龍井蝦仁)-與上次送一樣-廚藝未達80	0	0	(7,100404,1)	(1,0,0)	0	0	0	100256	0
F22911	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-龍井蝦仁)-廚藝80或以上	0	0	(7,100404,1)	(1,0,0)	0	0	0	100028	0
F22912	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-龍井蝦仁)-廚藝未達80	0	0	(7,100404,1)	(1,0,0)	0	0	0	100028	0
F22913	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-叫化子雞)-與上次送一樣-廚藝80或以上	0	0	(7,100405,1)	(1,0,0)	0	0	0	100256	0
F22914	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-叫化子雞)-與上次送一樣-廚藝未達80	0	0	(7,100405,1)	(1,0,0)	0	0	0	100256	0
F22915	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-叫化子雞)廚藝80或以上	0	0	(7,100405,1)	(1,0,0)	0	0	0	100028	0
F22916	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-叫化子雞)廚藝未達80	0	0	(7,100405,1)	(1,0,0)	0	0	0	100028	0
F22917	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-東坡肉)-與上次送一樣-廚藝80或以上	0	0	(7,100406,1)	(1,0,0)	0	0	0	100256	0
F22918	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-東坡肉)-與上次送一樣-廚藝未達80	0	0	(7,100406,1)	(1,0,0)	0	0	0	100256	0
F22919	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-東坡肉)-廚藝80或以上	0	0	(7,100406,1)	(1,0,0)	0	0	0	100028	0
F22920	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-東坡肉)廚藝未達80	0	0	(7,100406,1)	(1,0,0)	0	0	0	100028	0
F22921	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-開水白菜)-與上次送一樣-廚藝80或以上	0	0	(7,100407,1)	(1,0,0)	0	0	0	100256	0
F22922	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-開水白菜)-與上次送一樣-廚藝未達80	0	0	(7,100407,1)	(1,0,0)	0	0	0	100256	0
F22923	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-開水白菜)-廚藝80或以上	0	0	(7,100407,1)	(1,0,0)	0	0	0	100028	0
F22924	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-開水白菜)-廚藝未達80	0	0	(7,100407,1)	(1,0,0)	0	0	0	100028	0
F22925	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-夫妻肺片)-與上次送一樣-廚藝80或以上	0	0	(7,100408,1)	(1,0,0)	0	0	0	100256	0
F22926	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-夫妻肺片)-與上次送一樣-廚藝未達80	0	0	(7,100408,1)	(1,0,0)	0	0	0	100256	0
F22927	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-夫妻肺片)-廚藝80或以上	0	0	(7,100408,1)	(1,0,0)	0	0	0	100028	0
F22928	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-夫妻肺片)-廚藝未達80	0	0	(7,100408,1)	(1,0,0)	0	0	0	100028	0
F22929	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-芙蓉麻婆豆腐)-與上次送一樣-廚藝80或以上	0	0	(7,100409,1)	(1,0,0)	0	0	0	100256	0
F22930	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-芙蓉麻婆豆腐)-與上次送一樣-廚藝未達80	0	0	(7,100409,1)	(1,0,0)	0	0	0	100256	0
F22931	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-芙蓉麻婆豆腐)-廚藝80或以上	0	0	(7,100409,1)	(1,0,0)	0	0	0	100028	0
F22932	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-芙蓉麻婆豆腐)-廚藝未達80	0	0	(7,100409,1)	(1,0,0)	0	0	0	100028	0
F22933	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-蜜汁火腿)-與上次送一樣-廚藝80或以上	0	0	(7,100410,1)	(1,0,0)	0	0	0	100256	0
F22934	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-蜜汁火腿)-與上次送一樣-廚藝未達80	0	0	(7,100410,1)	(1,0,0)	0	0	0	100256	0
F22935	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-蜜汁火腿)-廚藝80或以上	0	0	(7,100410,1)	(1,0,0)	0	0	0	100028	0
F22936	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-蜜汁火腿)-廚藝未達80	0	0	(7,100410,1)	(1,0,0)	0	0	0	100028	0
F22937	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-三絲敲魚)-與上次送一樣-廚藝80或以上	0	0	(7,100411,1)	(1,0,0)	0	0	0	100256	0
F22938	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-三絲敲魚)-與上次送一樣-廚藝未達80	0	0	(7,100411,1)	(1,0,0)	0	0	0	100256	0
F22939	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-三絲敲魚)-廚藝80或以上	0	0	(7,100411,1)	(1,0,0)	0	0	0	100028	0
F22940	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-三絲敲魚)-廚藝未達80	0	0	(7,100411,1)	(1,0,0)	0	0	0	100028	0
F22941	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-水滸傳)	0	0	(7,200206,1)	(1,0,0)	0	0	0	100028	0
F22942	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-西遊記)	0	0	(7,200208,1)	(1,0,0)	0	0	0	100028	0
F22943	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-三國演義)	0	0	(7,200209,1)	(1,0,0)	0	0	0	100028	0
F22944	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-張良私印)	0	0	(7,200344,1)	(1,0,0)	0	0	0	100028	0
F22945	俠客事件(成都)-贈禮蕭遙篇	1	蕭遙篇(贈禮-春宮圖冊)	0	0	(7,220201,1)	(1,0,0)	0	0	0	100028	0
F22950	俠客事件(成都)-與蕭遙巧遇	1	與蕭遙交談	0	0	0	(1,0,0)	0	0	0	0	0
F22951	俠客事件(成都)-日常對話	1	與蕭遙贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F23001	俠客事件(成都)-贈禮徐子易篇	1	徐子易篇(贈禮-牛眼杯)	0	0	(7,200304,1)	(1,0,0)	0	0	0	100034	0
F23002	俠客事件(成都)-贈禮徐子易篇	1	徐子易篇(贈禮-粟子杯)	0	0	(7,200309,1)	(1,0,0)	0	0	0	100034	0
F23003	俠客事件(成都)-贈禮徐子易篇	1	徐子易篇(贈禮-荷葉杯)	0	0	(7,200314,1)	(1,0,0)	0	0	0	100034	0
F23004	俠客事件(成都)-贈禮徐子易篇	1	徐子易篇(贈禮-吊种杯)	0	0	(7,200318,1)	(1,0,0)	0	0	0	100034	0
F23005	俠客事件(成都)-贈禮徐子易篇	1	徐子易篇(贈禮-龍泉青釉壺)	0	0	(7,200333,1)	(1,0,0)	0	0	0	100034	0
F23006	俠客事件(成都)-贈禮徐子易篇	1	徐子易篇(贈禮-玉蘭花六瓣壺)	0	0	(7,200337,1)	(1,0,0)	0	0	0	100034	0
F23007	俠客事件(成都)-贈禮徐子易篇	1	徐子易篇(贈禮-宜興紫砂壺)	0	0	(7,200341,1)	(1,0,0)	0	0	0	100034	0
F23008	俠客事件(成都)-贈禮徐子易篇	1	徐子易篇(贈禮-白果杯)	0	0	(7,200345,1)	(1,0,0)	0	0	0	100034	0
F23009	俠客事件(成都)-贈禮徐子易篇	1	徐子易篇(贈禮-甜白瓷茶壺)	0	0	(7,200348,1)	(1,0,0)	0	0	0	100034	0
F23050	俠客事件(成都)-與徐子易巧遇	1	與徐子易交談-檢查親密度是否80	0	0	0	(1,0,0)	0	0	0	0	0
F23051	俠客事件(成都)-日常對話	1	與徐子易贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F23101	俠客事件(成都)-贈禮徐子騏篇	1	徐子騏篇(贈禮-桃花庵歌扇)	0	0	(7,200001,1)	(1,0,0)	0	0	0	100035	0
F23102	俠客事件(成都)-贈禮徐子騏篇	1	徐子騏篇(贈禮-亞醜方簋)	0	0	(7,200308,1)	(1,0,0)	0	0	0	100035	0
F23103	俠客事件(成都)-贈禮徐子騏篇	1	徐子騏篇(贈禮-散氏盤)	0	0	(7,200313,1)	(1,0,0)	0	0	0	100035	0
F23104	俠客事件(成都)-贈禮徐子騏篇	1	徐子騏篇(贈禮-頌壺)	0	0	(7,200317,1)	(1,0,0)	0	0	0	100035	0
F23105	俠客事件(成都)-贈禮徐子騏篇	1	徐子騏篇(贈禮-青銅龍首神獸)	0	0	(7,200320,1)	(1,0,0)	0	0	0	100035	0
F23106	俠客事件(成都)-贈禮徐子騏篇	1	徐子騏篇(贈禮-蟠龍紋盤)	0	0	(7,200321,1)	(1,0,0)	0	0	0	100035	0
F23107	俠客事件(成都)-贈禮徐子騏篇	1	徐子騏篇(贈禮-陶缸)	0	0	(7,200340,1)	(1,0,0)	0	0	0	100035	0
F23108	俠客事件(成都)-贈禮徐子騏篇	1	徐子騏篇(贈禮-龍紋盤)	0	0	(7,200343,1)	(1,0,0)	0	0	0	100035	0
F23109	俠客事件(成都)-贈禮徐子騏篇	1	徐子騏篇(贈禮-張良私印)	0	0	(7,200344,1)	(1,0,0)	0	0	0	100035	0
F23110	俠客事件(成都)-贈禮徐子騏篇	1	徐子騏篇(贈禮-鎏木流馬)	0	0	(7,200347,1)	(1,0,0)	0	0	0	100035	0
F23150	俠客事件(成都)-與徐子騏巧遇	1	與徐子騏交談-檢查親密度是否80	0	0	0	(1,0,0)	0	0	0	0	0
F23151	俠客事件(成都)-日常對話	1	與徐子騏贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F23201	俠客事件(成都)-贈禮陸少臨篇	1	陸少臨篇(贈禮-百煉刀)	0	0	(7,600104,1)	(1,0,0)	0	0	0	100029	0
F23202	俠客事件(成都)-贈禮陸少臨篇	1	陸少臨篇(贈禮-青犢刀)	0	0	(7,600105,1)	(1,0,0)	0	0	0	100029	0
F23203	俠客事件(成都)-贈禮陸少臨篇	1	陸少臨篇(贈禮-漏景刀)	0	0	(7,600106,1)	(1,0,0)	0	0	0	100029	0
F23204	俠客事件(成都)-贈禮陸少臨篇	1	陸少臨篇(贈禮-太刀)	0	0	(7,600113,1)	(1,0,0)	0	0	0	100029	0
F23205	俠客事件(成都)-贈禮陸少臨篇	1	陸少臨篇(贈禮-圓月彎刀)	0	0	(7,600114,1)	(1,0,0)	0	0	0	100029	0
F23206	俠客事件(成都)-贈禮陸少臨篇	1	陸少臨篇(贈禮-早春圖)	0	0	(7,220102,1)	(1,0,0)	0	0	0	100029	0
