#iItemID	sItemName	iItemKint	iTtemType	sIcon	sTip	iItemBuy	iItemSell	iItemStack	iMixStack	iItemUse	iUseTime	iAddType	iRecover1	iArg1	iValue1	iString	iRecover2	iArg2	iValue2	iString	iRecover3	iArg3	iValue3	iString	iString	iLocking	iAmsType	sNpcLike	sUseLimit	tip	sell
600128	灞刀	1	1	i00347	[5E0B08]【右键点击装备】[-]<br>攻击：120<br>柳下借荫：卸劲，闪避时归元<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	120	0	15	0	900138	0	0	0	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：120  状态：柳下借荫	0
600129	百炼	1	1	i00348	[5E0B08]【右键点击装备】[-]<br>攻击：110<br>千锤百炼：免疫暴击、免疫反击、免疫晕眩<br><N#>所铸，以精钢剑为底，经百次锤炼后铸成之宝刀。	100000 	50000 	1	0	1	1	2	13	0	110	0	15	0	900123	0	0	0	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：110  状态：千锤百炼  	0
600130	青犊	1	1	i00349	[5E0B08]【右键点击装备】[-]<br>攻击：100<br>状态：攻击增加30~50%；命中的目标获得「老江湖」状态<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	100	0	15	0	900139	0	15	900171	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：100  状态：犊不畏虎	0
600131	漏景	1	1	i00350	[5E0B08]【右键点击装备】[-]<br>攻击：140<br>状态：闪避15%，闪避灵气10%，免疫反击<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	140	0	15	0	900140	0	0	0	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：140  状态：闪避15%，闪避灵气10%，免疫反击	0
600132	琅玕	1	1	i00352	[5E0B08]【右键点击装备】[-]<br>攻击：160<br>状态：暴击10%、反击10%、闪避10%<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	160	0	15	0	900141	0	0	0	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：160  状态：暴击10%、反击10%、闪避10%	0
600133	乌越	1	1	i00353	[5E0B08]【右键点击装备】[-]<br>攻击：130<br>状态：噬气、吸血灵气50%<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	130	0	15	0	900142	0	0	0	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：130  状态：噬气、吸血灵气50%	0
600134	伐攘	1	1	i00354	[5E0B08]【右键点击装备】[-]<br>攻击：150<br>需求：气血5000<br>状态：破甲、周身二格敌方降防30、15%<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	150	0	15	0	900143	0	15	500008	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	(0,5,5000)	攻击：150  状态：破甲、周身二格敌方降防30、15%	0
600135	歃血	1	1	i00355	[5E0B08]【右键点击装备】[-]<br>攻击：120<br>状态：噬气，流血<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	120	0	15	0	500023	0	15	500004	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：120  状态：噬气，流血	0
600136	连城	1	1	i00356	[5E0B08]【右键点击装备】[-]<br>攻击：130<br>状态：恐惧、周身一格友方防御30%<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	130	0	15	0	900144	0	15	500009	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：130  状态：恐惧、周身一格友方防御30%	0
600137	村正	1	1	i00357	[5E0B08]【右键点击装备】[-]<br>攻击：160<br>状态：噬气，破甲<br><N#>所铸之神兵。刀身有着灰紫色的火焰纹路，有如鬼火在刀中燃烧一般。	100000 	50000 	1	0	1	1	2	13	0	160	0	15	0	500023	0	15	500008	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：160  状态：噬气，破甲	0
600138	兆黎	1	1	i00346	[5E0B08]【右键点击装备】[-]<br>攻击：150<br>状态：暴击25%<br><N#>所铸之神兵。灵感来自于大漠传说，曾有一名西域勇士，身穿黑衣，手上拿着有如太阳般的巨型弯刀，守护着每个村落。	100000 	50000 	1	0	1	1	2	13	0	150	0	10	0	25	0	0	0	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：150  状态：暴击25%	0
600139	鸿猷	1	1	i00359	[5E0B08]【右键点击装备】[-]<br>攻击：140<br>状态：重伤、目盲<br><N#>所铸之神兵。刀背上的锯齿，就像龙爪一样锋利，刀身有着凤凰羽毛般的渐层纹路；持此刀者，可成大业。	100000 	50000 	1	0	1	1	2	13	0	140	0	15	500007	0	0	15	500039	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：140  状态：重伤、目盲	0
600140	谦光	1	1	i00361	[5E0B08]【右键点击装备】[-]<br>攻击：150<br>状态：无视、反击灵气15%<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	150	0	15	0	900145	0	15	500013	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：150  状态：无视、反击灵气15%	0
600141	黑穹	1	1	i00362	[5E0B08]【右键点击装备】[-]<br>攻击：110<br>状态：噬气、吸星<br><N#>所铸之神兵。漆黑的刀面，挥舞起来，有如闇夜中的暴雨；雨后，只留我独自离去的脚步声。	100000 	50000 	1	0	1	1	2	13	0	110	0	15	0	500023	0	15	0	500024	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：110  状态：噬气、吸星	0
600142	斩魄	1	1	i00363	[5E0B08]【右键点击装备】[-]<br>攻击：160<br>状态：恐惧、散功<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	160	0	15	500009	0	0	15	500005	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：160  状态：恐惧、散功	0
600143	八岐	1	1	i00364	[5E0B08]【右键点击装备】[-]<br>攻击：120<br>状态：剧毒<br><N#>所铸之神兵。东瀛神话中，拥有八头八尾的巨蛇；此刀如同祂的毒牙般，致命骇人。	100000 	50000 	1	0	1	1	2	13	0	120	0	15	500049	0	0	0	0	0	0	200094	0	5	(100016,60)*(100078,60)*(100085,60)*(100089,60)*(100297,60)	0	攻击：120  状态：剧毒	0
600201	凤凰琴	1	1	i00368	[5E0B08]【右键点击装备】[-]<br>攻击：0<br>状态：高山流水<br>上古传说之中凤凰落在了梧桐木上，被伏羲大神看见。后伏羲取梧桐木制作了第一把琴。春秋战国时晋伯牙曾抚此琴，以一曲高山流水巧遇知音钟子期。	12000 	6000 	1	0	1	1	2	15	0	900022	0	0	0	0	0	0	0	0	0	200094	0	9	(100029,30)*(100055,30)*(100094,30)	0	攻击：0  状态：高山流水	0
600202	绿绮琴	1	1	i00369	[5E0B08]【右键点击装备】[-]<br>攻击：0<br>状态：凤求凰<br>传世名琴，琴内有铭文曰“桐梓合精”司马相如曾以此琴弹奏《凤求凰》以追求卓文君，被后世传为千古佳话	10000 	5000 	1	0	1	1	2	15	0	900023	0	0	0	0	0	0	0	0	0	200094	0	9	(100029,-30)*(100055,30)*(100094,30)	0	攻击：0  状态：凤求凰	0
600203	七弦古琴	1	1	i00370	[5E0B08]【右键点击装备】[-]<br>攻击：0<br>状态：广陵散<br>传说为嵇康使用过的古琴。	20000 	10000 	1	0	1	1	2	15	0	900024	0	0	0	0	0	0	0	0	0	200094	0	9	(100029,30)*(100055,30)*(100094,30)	0	攻击：0  状态：广陵散	0
600204	焦尾琴	1	1	i00371	[5E0B08]【右键点击装备】[-]<br>攻击：0<br>状态：蔡氏五弄<br>焦尾琴名直白无华，但其身世非同寻常，皆因此琴系东汉名人蔡邕所创制。	10000 	5000 	1	0	1	1	2	15	0	900025	0	0	0	0	0	0	0	0	0	200094	0	9	(100029,30)*(100055,-30)*(100094,30)	0	攻击：0  状态：蔡氏五弄	0
600301	木棍	1	1	i00372	[5E0B08]【右键点击装备】[-]<br>攻击：25<br>长兵器使用木头打造而成。	1000 	500 	1	0	1	1	2	13	0	25	0	0	0	0	0	0	0	0	0	200094	0	6	0	0	攻击：25	0
600302	齐眉棍	1	1	i00373	[5E0B08]【右键点击装备】[-]<br>攻击：35<br>竖立棍子长与眉毛齐平，且硬度上佳，弹性甚好。	3200 	1600 	1	0	1	1	2	13	0	35	0	0	0	0	0	0	0	0	0	200094	0	6	0	0	攻击：35	0
600303	四平棍	1	1	i00374	[5E0B08]【右键点击装备】[-]<br>攻击：45<br>重量适中，大小同等，主要使用白蜡杆做成。	5000 	2500 	1	0	1	1	2	13	0	45	0	0	0	0	0	0	0	0	0	200094	0	6	0	0	攻击：45	0
600304	铁棍	1	1	i00375	[5E0B08]【右键点击装备】[-]<br>攻击：60<br>使用金属打造而成，重于木棍，威力不凡。	6000 	3000 	1	0	1	1	2	13	0	60	0	0	0	0	0	0	0	0	0	200094	0	6	0	0	攻击：60	0
600305	阴阳棍	1	1	i00376	[5E0B08]【右键点击装备】[-]<br>攻击：70<br>反击：10%<br>磁石两端置于棍上，对于抵挡暗器之流会产生奇效。	16000 	8000 	1	0	1	1	2	13	0	70	0	12	0	10	0	0	0	0	0	200094	0	6	(100043,30)*(100065,30)*(100066,30)	0	攻击：70  反击：10%	0
600306	少林棍	1	1	i00377	[5E0B08]【右键点击装备】[-]<br>攻击：50<br>闪避：5%<br>由少林寺棍法所衍生出的武棍。	7200 	3600 	1	0	1	1	2	13	0	50	0	11	0	5	0	0	0	0	0	200094	0	6	0	0	攻击：50  闪避：5%	0
600307	疯魔杖	1	1	i00378	[5E0B08]【右键点击装备】[-]<br>攻击：60<br>状态：疯魔<br>传说为鲁智深所用，装备之后力道刚猛无匹，除死方休。	20000 	10000 	1	0	1	1	2	13	0	60	0	15	0	500162	0	15	500163	0	0	200094	0	6	(100043,30)*(100065,30)*(100066,30)	0	攻击：60  状态：疯魔	0
600308	天罡棍	1	1	i00379	[5E0B08]【右键点击装备】[-]<br>攻击：90<br>状态：横练<br>形似北斗七星，精打细磨故具有神秘之力。	22000 	11000 	1	0	1	1	2	13	0	90	0	15	0	500022	0	0	0	0	0	200094	0	6	(100043,30)*(100065,30)*(100066,30)	0	攻击：90  状态：横练	0
600309	齐天棍	1	1	i00380	[5E0B08]【右键点击装备】[-]<br>攻击：110<br>状态：震击<br>传言此棍与天齐高，为天地之桥梁，仙魔大战中被毁，而落入凡间。	24000 	12000 	1	0	1	1	2	13	0	110	0	15	500027	0	0	0	0	0	0	200094	0	6	(100043,30)*(100065,30)*(100066,30)	0	攻击：110  状态：震击	0
600310	升龙棍	1	1	i00381	[5E0B08]【右键点击装备】[-]<br>攻击：170<br>防御：200<br>状态：神龙<br>此棍两端呈龙头形，使用起来有如真龙护体，轻灵奇巧，内刚外柔。相传拥有者可成为天下第一。	100000 	50000 	1	0	1	1	2	13	0	170	0	14	0	200	0	15	0	900155	0	200094	0	6	(100065,60)*(100066,60)*(100043,60)	0	攻击：170  防御：200 状态：神龙	0
600311	玄铁棍	1	1	i00702	[5E0B08]【右键点击装备】[-]<br>攻击：120<br>状态：天火<br>需求：内力7000<br>由玄铁石所铸造而成，极其沉重，内力深厚者，方能运用自如。	100000 	50000 	1	0	1	1	2	13	0	120	0	15	0	500168	0	15	500001	0	0	200094	0	6	(100065,80)*(100066,80)*(100043,80)	(0,6,7000)	攻击：120  状态：天火	0
600312	璞缘	1	1	i00372	[5E0B08]【右键点击装备】[-]<br>攻击：100<br>状态：反击后净化，闪避时卸劲<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	100	0	15	0	900147	0	0	0	0	0	200094	0	6	(100065,60)*(100066,60)*(100043,60)	0	攻击：100  状态：反击后净化，闪避时卸劲	0
600313	枭羽	1	1	i00373	[5E0B08]【右键点击装备】[-]<br>攻击：120<br>状态：神行、神行灵气、闪避20~30%、闪避灵气20~30%<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	120	0	15	0	900148	0	0	0	0	0	200094	0	6	(100065,60)*(100066,60)*(100043,60)	0	攻击：120  状态：神行、神行灵气、闪避20~30%、闪避灵气20~30%	0
600314	禅心	1	1	i00374	[5E0B08]【右键点击装备】[-]<br>攻击：110<br>状态：反击15%，免疫暴击、免疫晕眩<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	110	0	15	0	900149	0	0	0	0	0	200094	0	6	(100065,60)*(100066,60)*(100043,60)	0	攻击：110  状态：反击15%，免疫暴击、免疫晕眩	0
600315	煌荣	1	1	i00375	[5E0B08]【右键点击装备】[-]<br>攻击：150<br>状态：破甲，攻击灵气300点<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	150	0	15	0	900150	0	15	500008	0	0	200094	0	6	(100065,60)*(100066,60)*(100043,60)	0	攻击：150  状态：破甲，攻击灵气300点	0
600316	两仪	1	1	i00376	[5E0B08]【右键点击装备】[-]<br>攻击：120<br>反击：20%  闪避：10%<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	120	0	12	0	20	0	11	0	10	0	200094	0	6	(100065,60)*(100066,60)*(100043,60)	0	攻击：120  反击：20%  闪避：10%	0
600317	拈花	1	1	i00377	[5E0B08]【右键点击装备】[-]<br>攻击：100<br>状态：暴击时点穴、闪避时净化<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	100	0	15	0	900151	0	0	0	0	0	200094	0	6	(100065,60)*(100066,60)*(100043,60)	0	攻击：100  状态：暴击时点穴、闪避时净化	0
600318	北斗	1	1	i00379	[5E0B08]【右键点击装备】[-]<br>攻击：110<br>状态：减伤5%，横练，防御灵气250<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	110	0	15	0	900152	0	0	0	0	0	200094	0	6	(100065,60)*(100066,60)*(100043,60)	0	攻击：110  状态：减伤5%，横练，防御灵气250	0
600319	大圣	1	1	i00380	[5E0B08]【右键点击装备】[-]<br>攻击：130<br>状态：觔斗：神行<br>定海：缚身<br>火眼：识破<br>石猴：减伤5%<br><N#>所铸之神兵。	100000 	50000 	1	0	1	1	2	13	0	130	0	15	0	900154	0	15	500010	0	0	200094	0	6	(100065,60)*(100066,60)*(100043,60)	0	攻击：130  状态：觔斗：神行<br>定海：缚身<br>火眼：识破<br>石猴：减伤5%	0
600401	金钱镖	1	1	i00382	[5E0B08]【右键点击装备】[-]<br>攻击：30<br>状态：拿人手短<br>需求：暗器40<br>以钱币做为暗器使用。此暗器因无利刃，故需强大的腕力和功夫才能发出。	8888 	4444 	0	99	1	1	2	13	0	30	0	15	500166	0	0	0	0	0	0	200094	0	8	(100059,40)*(100081,40)*(100082,40)	(2,7,40)	攻击：30 状态：拿人手短	0
600402	飞蝗石	1	1	i00383	[5E0B08]【右键点击装备】[-]<br>攻击：20<br>主料为青石，使用此装备攻击时宛如飞蝗一般扑向敌人，因此而得名。	600 	300 	0	99	1	1	2	13	0	20	0	0	0	0	0	0	0	0	0	200094	0	8	0	0	攻击：20	0
600403	梅花镖	1	1	i00384	[5E0B08]【右键点击装备】[-]<br>攻击：60<br>呈五角尖形，是用五根细针捆绑而成，使用时不会发出一点声音。	4000 	2000 	0	99	1	1	2	13	0	60	0	0	0	0	0	0	0	0	0	200094	0	8	0	0	攻击：60	0
600404	如意珠	1	1	i00385	[5E0B08]【右键点击装备】[-]<br>攻击：80<br>名叫珠其实使用铁矿所制作而成的小丸子。使用时消无声息，速度非常快。	9200 	4600 	0	99	1	1	2	13	0	80	0	0	0	0	0	0	0	0	0	200094	0	8	0	0	攻击：80	0
600405	离火玄冰镖	1	1	i00386	[5E0B08]【右键点击装备】[-]<br>攻击：120<br>状态：离火焚身、玄冰刺骨<br>通过对稀有材料的锻造，而产出的暗器，拥有很悠久的历史与极强的杀伤力。	34000 	17000 	0	99	1	1	2	13	0	120	0	15	900027	0	0	15	900028	0	0	200094	0	8	(100059,60)*(100081,60)*(100082,60)	0	攻击：120 状态：离火焚身、玄冰刺骨	0
600406	甘露瓶	1	1	i00214	[5E0B08]【右键点击装备】[-]<br>攻击：10<br>暴击：30%<br>状态：聚气<br>装满水的瓷瓶。	200 	100 	0	99	1	1	2	13	0	10	0	10	0	30	0	15	0	500025	0	200094	0	8	0	0	攻击：10 暴击率：30%  状态：聚气	0
600407	玄铁弹	1	1	i00703	[5E0B08]【右键点击装备】[-]<br>攻击：30<br>状态：天火、内伤<br>需求：内力7000<br>由玄铁石所铸造而成，极其沉重，内力深厚者，方能运用自如。	100000 	50000 	1	0	1	1	2	13	0	30	0	15	0	500199	0	15	500000	0	0	200094	0	8	(100059,80)*(100081,80)*(100082,80)	(0,6,7000)	攻击：30  状态：天火、内伤	0
600408	七彩蛊血	1	1	i00214	[5E0B08]【右键点击装备】[-]<br>攻击：10<br>暴击：30%<br>状态：七彩蛊毒<br>瓷瓶中，装满了你的血。	0 	0 	0	99	1	1	2	13	0	10	0	10	0	30	0	15	900153	0	0	200094	0	8	0	0	攻击：10 暴击率：30%  状态：七彩蛊毒	0
600409	针具	1	1	i00420	[5E0B08]【右键点击装备】[-]<br>攻击：20<br>状态：法灸神针<br>针灸常用的各式针具。	500 	250 	0	99	1	1	2	13	0	20	0	15	0	900114	0	0	0	0	0	200094	0	8	0	0	攻击：20  状态：法灸神针	0
600410	紫京	1	1	i00382	[5E0B08]【右键点击装备】[-]<br>攻击：80<br>状态：目盲、恐惧<br><N#>所铸之神兵。	100000 	50000 	0	99	1	1	2	13	0	80	0	15	500007	0	0	15	500009	0	0	200094	0	8	(100059,60)*(100081,60)*(100082,60)	0	攻击：80 状态：目盲、恐惧	0
600411	赤蝗	1	1	i00383	[5E0B08]【右键点击装备】[-]<br>攻击：50<br>状态：流血、破甲<br><N#>所铸之神兵。	100000 	50000 	0	99	1	1	2	13	0	50	0	15	500004	0	0	15	500008	0	0	200094	0	8	(100059,60)*(100081,60)*(100082,60)	0	攻击：50 状态：流血、破甲	0
600412	飞梅	1	1	i00384	[5E0B08]【右键点击装备】[-]<br>攻击：70<br>状态：中毒，暴击时额外伤害<br><N#>所铸之神兵。	100000 	50000 	0	99	1	1	2	13	0	70	0	15	0	900156	0	15	500006	0	0	200094	0	8	(100059,60)*(100081,60)*(100082,60)	0	攻击：70 状态：中毒，暴击时额外伤害	0
600413	玉霄	1	1	i00385	[5E0B08]【右键点击装备】[-]<br>攻击：90<br>状态：闪避+20%，闪避灵气10%<br><N#>所铸之神兵。	100000 	50000 	0	99	1	1	2	13	0	90	0	15	0	900158	0	0	0	0	0	200094	0	8	(100059,60)*(100081,60)*(100082,60)	0	攻击：90 状态：闪避+20%，闪避灵气10%	0
600501	判官笔	1	1	i00512	[5E0B08]【右键点击装备】[-]<br>攻击：30<br>普通的镔铁判官笔，除近身搏斗外也可做为暗器使用。	1000 	500 	0	99	1	1	2	13	0	30	0	0	0	0	0	0	0	0	0	200094	0	7	(100030,20)*(100031,20)*(100059,20)*(100081,20)*(100082,20)	0	攻击：30	0
600502	碧箫笔	1	1	i00513	[5E0B08]【右键点击装备】[-]<br>攻击：100<br>通体碧绿作玉箫形，以坚玉打造，触手温润。挥舞时会发出美妙声音。	28000 	14000 	0	99	1	1	2	13	0	100	0	0	0	0	0	0	0	0	0	200094	0	7	(100030,20)*(100031,20)	0	攻击：100	0
600503	紫晶笔	1	1	i00514	[5E0B08]【右键点击装备】[-]<br>攻击：120<br>暴击：20%<br>分为三节，可出其不意攻敌，带连击状态。	26000 	13000 	0	99	1	1	2	13	0	120	0	15	500052	0	0	10	0	20	0	200094	0	7	(100030,60)*(100031,60)	0	攻击：120 暴击：20 状态：连击	0
600504	钢爪笔	1	1	i00515	[5E0B08]【右键点击装备】[-]<br>攻击：90<br>笔端为钢爪形，可将敌人拉近，并使之流血。	9000 	4500 	0	99	1	1	2	13	0	90	0	15	500028	0	0	15	500004	0	0	200094	0	7	(100030,20)*(100031,20)	0	攻击：90 状态：捉影 流血	0
600505	铁骨扇	1	1	i00275	[5E0B08]【右键点击装备】[-]<br>攻击：60<br>反击：10%<br>扇骨中内嵌白铁，比寻常扇子坚硬数倍，可当武器使用。	2400 	1200 	0	99	1	1	2	13	0	60	0	12	0	10	0	0	0	0	0	200094	0	7	(100030,20)*(100031,20)*(100061,20)*(100062,20)*(100082,20)	0	攻击：60 反击：10%	0
600506	清风扇	1	1	i00281	[5E0B08]【右键点击装备】[-]<br>攻击：35<br>闪避：15%<br>文人雅士喜爱使用的折扇，以竹片为骨，相当轻巧。	2400 	1200 	0	99	1	1	2	13	0	35	0	11	0	15	0	0	0	0	0	200094	0	7	(100030,20)*(100031,20)*(100061,20)*(100062,20)*(100082,20)	0	攻击：35 闪避：15%	0
600507	斗转星移扇	1	1	i00280	[5E0B08]【右键点击装备】[-]<br>攻击：100<br>状态：斗转星移<br>据说是百年前姑苏慕容使用过的扇子，扇骨极为柔韧，号称能反弹天下所有招式。	18000 	9000 	0	99	1	1	2	13	0	100	0	15	0	900008	0	0	0	0	0	200094	0	7	(100030,20)*(100031,20)*(100061,20)*(100062,20)*(100082,20)	0	攻击：100 状态：斗转星移	0
600508	留香扇	1	1	i00278	[5E0B08]【右键点击装备】[-]<br>攻击：100<br>状态：踏月神行<br>数十年前江湖上一名风流侠盗所使用的兵器，此扇轻若无物，挥舞之际产生的劲风还有助于使用者施展轻功。	18000 	9000 	0	99	1	1	2	13	0	100	0	15	0	900009	0	0	0	0	0	200094	0	7	(100030,20)*(100031,20)*(100061,20)*(100062,20)*(100082,20)	0	攻击：100 状态：踏月神行	0
600509	玄铁笔	1	1	i00704	[5E0B08]【右键点击装备】[-]<br>攻击：100<br>状态：天火<br>需求：内力7000<br>由玄铁石所铸造而成，极其沉重，内力深厚者，方能运用自如。	100000 	50000 	1	0	1	1	2	13	0	100	0	15	0	500168	0	15	500001	0	0	200094	0	7	(100030,80)*(100031,80)	(0,6,7000)	攻击：100  状态：天火	0
600510	阎罗	1	1	i00512	[5E0B08]【右键点击装备】[-]<br>攻击：80<br>状态：绝对命中、恐惧<br><N#>所铸之神兵。	100000 	50000 	0	99	1	1	2	13	0	80	0	15	0	900159	0	15	500009	0	0	200094	0	7	(100030,60)*(100031,60)*(100059,60)*(100081,60)*(100082,60)	0	攻击：80  状态：绝对命中、恐惧	0
600511	天鸣	1	1	i00513	[5E0B08]【右键点击装备】[-]<br>攻击：110<br>状态：补血灵气15%，闪避灵气15%<br><N#>所铸之神兵。	100000 	50000 	0	99	1	1	2	13	0	110	0	15	0	900160	0	0	0	0	0	200094	0	7	(100030,60)*(100031,60)*(100059,60)*(100081,60)*(100082,60)	0	攻击：110  状态：补血灵气15%，闪避灵气15%	0
600512	诛逆	1	1	i00515	[5E0B08]【右键点击装备】[-]<br>攻击：90<br>状态：捉影、重伤、断筋<br><N#>所铸之神兵。	100000 	50000 	0	99	1	1	2	13	0	90	0	15	900161	0	0	15	500028	0	0	200094	0	7	(100030,60)*(100031,60)*(100059,60)*(100081,60)*(100082,60)	0	攻击：90  状态：捉影、重伤、断筋	0
